0.682471,0.783734,1
0.230892,0.333746,2
0.876501,0.651965,3
0.639544,0.378648,1
0.638236,0.633308,2
0.897901,0.639114,3
0.406525,0.886665,1
0.663601,0.58851,2
0.310177,0.469241,3
0.671289,0.807728,1
0.654986,0.670118,2
0.839609,0.360593,3
0.767932,0.644335,1
0.438572,0.764489,2
0.684423,0.26416,3
0.513129,0.394587,1
0.284224,0.662973,2
0.491616,0.270447,3
0.589136,0.377193,1
0.592357,0.709854,2
0.716472,0.256998,3
0.502598,0.398163,1
0.648484,0.534162,2
0.39369,0.595602,3
0.463102,0.865959,1
0.243715,0.559557,2
0.402898,0.326583,3
0.74825,0.730112,1
0.498322,0.750867,2
0.901674,0.540407,3
0.242803,0.805045,1
0.383767,0.764832,2
0.407314,0.60807,3
0.451903,0.870131,1
0.419645,0.171261,2
0.715714,0.278667,3
0.747324,0.69999,1
0.644665,0.687023,2
0.926398,0.548737,3
0.443315,0.411685,1
0.629528,0.669006,2
0.610379,0.216532,3
0.21116,0.801926,1
0.669307,0.532056,2
0.435307,0.639898,3
0.621025,0.350213,1
0.224551,0.575783,2
0.354334,0.40725,3
0.63263,0.844668,1
0.258592,0.636878,2
0.315298,0.404222,3
0.617715,0.824133,1
0.391673,0.135407,2
0.885193,0.583051,3
0.347717,0.855766,1
0.21162,0.391588,2
0.801238,0.298299,3
0.427827,0.867165,1
0.30944,0.712577,2
0.319586,0.498454,3
0.49304,0.359138,1
0.207795,0.470991,2
0.470069,0.621418,3
0.541703,0.855425,1
0.534909,0.760367,2
0.4472,0.256174,3
0.248325,0.814912,1
0.356607,0.731405,2
0.500286,0.254879,3
0.561547,0.347445,1
0.22338,0.555923,2
0.884371,0.542409,3
0.789909,0.610032,1
0.454526,0.76392,2
0.892767,0.479744,3
0.478031,0.88284,1
0.360993,0.725994,2
0.414341,0.27442,3
0.680249,0.798573,1
0.259767,0.636762,2
0.687987,0.239339,3
0.76429,0.713004,1
0.295577,0.645851,2
0.40701,0.60462,3
0.762124,0.563118,1
0.450907,0.157831,2
0.663242,0.235252,3
0.750404,0.459892,1
0.226608,0.532898,2
0.501423,0.271245,3
0.742754,0.432586,1
0.390831,0.750798,2
0.809738,0.337949,3
0.753809,0.744263,1
0.225692,0.385515,2
0.870127,0.426975,3
0.762098,0.534747,1
0.657434,0.521578,2
0.402822,0.326197,3
0.444902,0.410136,1
0.338995,0.738476,2
0.739024,0.314835,3
0.485718,0.358976,1
0.462529,0.73815,2
0.351228,0.450433,3
0.646726,0.354047,1
0.279514,0.633621,2
0.407241,0.607029,3
0.588748,0.357325,1
0.657344,0.667588,2
0.488615,0.278622,3
0.602292,0.847711,1
0.662474,0.645435,2
0.873478,0.405305,3
0.719582,0.745199,1
0.461178,0.773958,2
0.371012,0.527377,3
0.671057,0.35394,1
0.592922,0.705733,2
0.337918,0.491001,3
0.468286,0.43192,1
0.633722,0.649852,2
0.815106,0.352092,3
0.804564,0.621877,1
0.307718,0.249572,2
0.413425,0.292835,3
0.777476,0.640559,1
0.241625,0.643356,2
0.353933,0.573651,3
0.631453,0.815028,1
0.421771,0.14441,2
0.40701,0.313298,3
0.745467,0.481941,1
0.332019,0.194954,2
0.884234,0.438375,3
0.728509,0.413958,1
0.578926,0.699753,2
0.56717,0.232533,3
0.467026,0.375799,1
0.536419,0.74647,2
0.819925,0.349305,3
0.606024,0.846939,1
0.645663,0.553857,2
0.884999,0.673674,3
0.617427,0.838326,1
0.673173,0.55195,2
0.388362,0.594208,3
0.68049,0.372971,1
0.411991,0.766162,2
0.609173,0.261256,3
0.427842,0.89878,1
0.386942,0.143469,2
0.854625,0.429677,3
0.564138,0.337083,1
0.5049,0.758384,2
0.912916,0.495489,3
0.726471,0.784121,1
0.590325,0.712697,2
0.468273,0.274079,3
0.621897,0.357595,1
0.410146,0.762114,2
0.919969,0.575642,3
0.365381,0.873565,1
0.234648,0.646274,2
0.60553,0.249618,3
0.622282,0.344741,1
0.618369,0.690203,2
0.334017,0.476685,3
0.517167,0.39238,1
0.187179,0.475647,2
0.430801,0.606281,3
0.731358,0.735494,1
0.479005,0.758207,2
0.479651,0.274816,3
0.741835,0.43569,1
0.535965,0.747969,2
0.849284,0.354556,3
0.773828,0.558699,1
0.616776,0.672967,2
0.418964,0.282506,3
0.303877,0.847019,1
0.205235,0.510742,2
0.35362,0.41972,3
0.65815,0.381968,1
0.653886,0.653779,2
0.913422,0.527625,3
0.676379,0.395541,1
0.645991,0.641373,2
0.834754,0.373108,3
0.587562,0.370264,1
0.382304,0.183792,2
0.45555,0.62269,3
0.761226,0.5659,1
0.544937,0.722997,2
0.63974,0.247353,3
0.352508,0.872878,1
0.493239,0.774593,2
0.333649,0.391797,3
0.759927,0.438624,1
0.216963,0.400606,2
0.84593,0.392456,3
0.632165,0.359363,1
0.618228,0.670405,2
0.748565,0.287889,3
0.789712,0.513686,1
0.290503,0.680314,2
0.611704,0.234666,3
0.766088,0.609589,1
0.637707,0.539757,2
0.349415,0.446628,3
0.504365,0.886884,1
0.660297,0.55008,2
0.320725,0.418423,3
0.773102,0.646556,1
0.379908,0.713365,2
0.380276,0.319349,3
0.770274,0.577262,1
0.586451,0.70152,2
0.856898,0.397848,3
0.722419,0.413772,1
0.21912,0.435858,2
0.454792,0.613725,3
0.642636,0.346924,1
0.382075,0.717426,2
0.389963,0.6073,3
0.752858,0.757723,1
0.542431,0.753869,2
0.681171,0.278141,3
0.413246,0.877187,1
0.216454,0.350834,2
0.908014,0.435311,3
0.634495,0.842031,1
0.246343,0.327965,2
0.626316,0.245291,3
0.46621,0.894807,1
0.623121,0.683353,2
0.335239,0.50625,3
0.641029,0.388375,1
0.266241,0.653853,2
0.434995,0.272866,3
0.447762,0.405509,1
0.31589,0.212191,2
0.789489,0.298172,3
0.562805,0.851604,1
0.441326,0.160563,2
0.812368,0.319905,3
0.629556,0.84343,1
0.450653,0.149253,2
0.332611,0.541958,3
0.586671,0.378105,1
0.65388,0.609697,2
0.401027,0.328817,3
0.628448,0.343696,1
0.244849,0.326768,2
0.426029,0.641766,3
0.682589,0.391809,1
0.219948,0.588383,2
0.336007,0.487625,3
0.733992,0.455163,1
0.428473,0.123074,2
0.680848,0.222765,3
0.533687,0.864108,1
0.24406,0.554942,2
0.797868,0.359228,3
0.503897,0.387937,1
0.313961,0.671634,2
0.413693,0.3056,3
0.576017,0.846082,1
0.263367,0.239761,2
0.352321,0.460047,3
0.609616,0.861126,1
0.473239,0.761692,2
0.337204,0.513072,3
0.47062,0.423939,1
0.304939,0.275985,2
0.770346,0.270675,3
0.796798,0.646579,1
0.336549,0.210091,2
0.415776,0.603964,3
0.792917,0.647455,1
0.51689,0.73744,2
0.335915,0.347203,3
0.196896,0.778534,1
0.289538,0.674337,2
0.400132,0.630148,3
0.255036,0.81975,1
0.623621,0.679434,2
0.469254,0.262731,3
0.7743,0.577896,1
0.640471,0.696995,2
0.417961,0.624861,3
0.325872,0.862611,1
0.328093,0.703902,2
0.589732,0.255546,3
0.559871,0.376354,1
0.607022,0.681425,2
0.310154,0.4536,3
0.323682,0.821352,1
0.382643,0.73276,2
0.498836,0.276905,3
0.464317,0.425673,1
0.414116,0.727402,2
0.355374,0.578808,3
0.532005,0.389654,1
0.684943,0.593706,2
0.701327,0.230082,3
0.765314,0.662043,1
0.435673,0.749301,2
0.320015,0.484142,3
0.751812,0.653994,1
0.631063,0.648027,2
0.338741,0.585904,3
0.719869,0.766317,1
0.605223,0.710775,2
0.369441,0.587383,3
0.7577,0.545713,1
0.256999,0.317383,2
0.585715,0.216476,3
0.774512,0.594752,1
0.245035,0.332249,2
0.319597,0.517113,3
0.753187,0.441903,1
0.29255,0.243648,2
0.33496,0.51477,3
0.194436,0.76768,1
0.661572,0.643239,2
0.808261,0.341158,3
0.754828,0.702212,1
0.438755,0.773146,2
0.335249,0.41608,3
0.614663,0.806193,1
0.266794,0.298581,2
0.823485,0.377132,3
0.670262,0.811141,1
0.589332,0.70137,2
0.880633,0.551888,3
0.791623,0.652324,1
0.306338,0.2224,2
0.38861,0.610592,3
0.732539,0.452537,1
0.637552,0.651479,2
0.913507,0.483813,3
0.802667,0.6056,1
0.510321,0.745042,2
0.344495,0.442309,3
0.260049,0.829268,1
0.606517,0.718087,2
0.331111,0.551973,3
0.748844,0.476845,1
0.215299,0.523488,2
0.828832,0.324995,3
0.719148,0.750695,1
0.651479,0.576022,2
0.656858,0.225242,3
0.523565,0.878816,1
0.466025,0.763748,2
0.797563,0.317132,3
0.661028,0.391535,1
0.225658,0.552606,2
0.354911,0.577793,3
0.755621,0.636912,1
0.427525,0.153157,2
0.834942,0.394089,3
0.546448,0.866015,1
0.62221,0.630364,2
0.370722,0.317915,3
0.75722,0.607163,1
0.643714,0.640507,2
0.695957,0.271779,3
0.459723,0.379774,1
0.237828,0.653046,2
0.346502,0.469611,3
0.746235,0.456665,1
0.332158,0.706976,2
0.396418,0.59632,3
0.455627,0.886363,1
0.581655,0.709091,2
0.370377,0.30609,3
0.69107,0.388722,1
0.401228,0.753766,2
0.335027,0.397229,3
0.806668,0.58938,1
0.600597,0.664004,2
0.734563,0.264325,3
0.525941,0.86397,1
0.196493,0.467252,2
0.344151,0.447723,3
0.526876,0.368474,1
0.367301,0.704688,2
0.892174,0.510492,3
0.441362,0.870171,1
0.237666,0.593257,2
0.790387,0.330337,3
0.688048,0.752967,1
0.641972,0.661524,2
0.922285,0.62712,3
0.689865,0.395664,1
0.335632,0.703644,2
0.881005,0.554337,3
0.596927,0.373585,1
0.247179,0.308936,2
0.318956,0.487186,3
0.524258,0.391298,1
0.188017,0.48995,2
0.365199,0.53514,3
0.332838,0.850544,1
0.601614,0.699935,2
0.905273,0.610249,3
0.784083,0.581044,1
0.610933,0.693455,2
0.363256,0.574915,3
0.465369,0.857884,1
0.522393,0.73466,2
0.797664,0.351047,3
0.769763,0.546655,1
0.514817,0.751116,2
0.344574,0.334915,3
0.610325,0.837716,1
0.437564,0.73875,2
0.328194,0.524494,3
0.226028,0.77264,1
0.63725,0.547032,2
0.348914,0.38403,3
0.759303,0.572588,1
0.377398,0.760264,2
0.617896,0.231215,3
0.368206,0.863752,1
0.220371,0.507011,2
0.424062,0.617864,3
0.542529,0.844159,1
0.676904,0.578665,2
0.333669,0.414812,3
0.52846,0.845891,1
0.488991,0.76316,2
0.412621,0.613505,3
0.580104,0.350957,1
0.370164,0.703922,2
0.404221,0.322697,3
0.573289,0.36037,1
0.291033,0.216981,2
0.369925,0.307477,3
0.771948,0.630669,1
0.261989,0.668001,2
0.372144,0.542665,3
0.63003,0.800786,1
0.658446,0.578144,2
0.875149,0.498176,3
0.297824,0.843747,1
0.564837,0.710708,2
0.331383,0.561564,3
0.784658,0.541123,1
0.325647,0.175286,2
0.893416,0.499508,3
0.579196,0.379854,1
0.403956,0.728297,2
0.383903,0.296878,3
0.300126,0.809591,1
0.250003,0.637584,2
0.454054,0.654458,3
0.667287,0.811257,1
0.560586,0.749768,2
0.347586,0.406653,3
0.584157,0.850096,1
0.582114,0.737924,2
0.338662,0.421479,3
0.680675,0.80943,1
0.288652,0.206312,2
0.791893,0.358126,3
0.613274,0.352446,1
0.295665,0.660358,2
0.804774,0.313424,3
0.732887,0.450564,1
0.347763,0.725605,2
0.387185,0.623218,3
0.51223,0.383247,1
0.219673,0.544688,2
0.378597,0.600359,3
0.620508,0.349359,1
0.644723,0.694983,2
0.367324,0.360468,3
0.455659,0.876687,1
0.638633,0.54346,2
0.874645,0.395467,3
0.415538,0.891455,1
0.216986,0.356359,2
0.789851,0.300908,3
0.438646,0.856314,1
0.285831,0.259817,2
0.640734,0.231558,3
0.513679,0.349579,1
0.645923,0.594228,2
0.686112,0.242649,3
0.444628,0.861513,1
0.586456,0.717844,2
0.568181,0.228096,3
0.527468,0.379618,1
0.668524,0.535892,2
0.831668,0.396833,3
0.475236,0.398673,1
0.324403,0.714993,2
0.377154,0.356339,3
0.413239,0.892864,1
0.395747,0.728685,2
0.326084,0.371511,3
0.235538,0.756491,1
0.675128,0.638938,2
0.339908,0.535472,3
0.804875,0.626978,1
0.576109,0.740257,2
0.454006,0.269845,3
0.47242,0.432811,1
0.627664,0.540661,2
0.347497,0.42394,3
0.787806,0.510646,1
0.423827,0.77436,2
0.48077,0.634669,3
0.29755,0.865755,1
0.472158,0.11498,2
0.644134,0.224809,3
0.40754,0.85114,1
0.2171,0.614985,2
0.448997,0.29399,3
0.498171,0.38984,1
0.496114,0.770524,2
0.872534,0.677031,3
0.392504,0.859199,1
0.24097,0.300742,2
0.439909,0.656159,3
0.757501,0.466176,1
0.226653,0.332289,2
0.363002,0.325798,3
0.5841,0.835351,1
0.430728,0.131889,2
0.361324,0.619996,3
0.464134,0.389602,1
0.628665,0.529889,2
0.736961,0.282712,3
0.668623,0.377175,1
0.243466,0.60188,2
0.36922,0.572205,3
0.608044,0.861849,1
0.287129,0.250759,2
0.908397,0.564899,3
0.463568,0.890112,1
0.305921,0.232744,2
0.849694,0.374632,3
0.521336,0.389135,1
0.638026,0.704396,2
0.434502,0.609818,3
0.601501,0.82907,1
0.251867,0.625469,2
0.850625,0.375375,3
0.663329,0.360381,1
0.674359,0.61013,2
0.888911,0.467377,3
0.590633,0.359926,1
0.404769,0.166076,2
0.92974,0.588033,3
0.779978,0.543731,1
0.678425,0.55659,2
0.411849,0.620229,3
0.791843,0.563416,1
0.47348,0.748704,2
0.460255,0.261493,3
0.479323,0.38025,1
0.455247,0.755267,2
0.764595,0.261584,3
0.652675,0.826494,1
0.525732,0.721507,2
0.762547,0.263665,3
0.400982,0.853934,1
0.194149,0.423551,2
0.513929,0.246905,3
0.336771,0.821364,1
0.65991,0.592773,2
0.624649,0.229015,3
0.729099,0.422941,1
0.222671,0.397958,2
0.421889,0.641115,3
0.728775,0.764571,1
0.637389,0.609296,2
0.876293,0.664476,3
0.470181,0.43821,1
0.631317,0.694383,2
0.861288,0.409098,3
0.546342,0.351179,1
0.629968,0.678367,2
0.715311,0.263441,3
0.679839,0.777061,1
0.662906,0.580236,2
0.340924,0.522618,3
0.746757,0.67754,1
0.223407,0.556715,2
0.406943,0.34412,3
0.683934,0.365151,1
0.500246,0.134304,2
0.365395,0.391062,3
0.497853,0.351512,1
0.212103,0.426954,2
0.628332,0.242583,3
0.593423,0.383133,1
0.247785,0.626075,2
0.900968,0.492362,3
0.711437,0.770768,1
0.229681,0.512946,2
0.507057,0.240965,3
0.693656,0.387437,1
0.281444,0.648244,2
0.35502,0.410338,3
0.608387,0.378281,1
0.286645,0.287732,2
0.721998,0.255153,3
0.59853,0.353344,1
0.414951,0.157072,2
0.897081,0.634587,3
0.666671,0.38687,1
0.29909,0.239463,2
0.453135,0.272694,3
0.770559,0.46988,1
0.492858,0.741498,2
0.366725,0.367143,3
0.380454,0.84301,1
0.578156,0.751704,2
0.413019,0.292029,3
0.658691,0.397998,1
0.230714,0.567125,2
0.896342,0.669214,3
0.210428,0.75868,1
0.664153,0.562773,2
0.786306,0.318079,3
0.378107,0.843754,1
0.636261,0.620145,2
0.901847,0.569438,3
0.752305,0.478085,1
0.432138,0.7663,2
0.333956,0.537167,3
0.754263,0.754614,1
0.261656,0.251808,2
0.393882,0.629956,3
0.559886,0.353368,1
0.650263,0.563861,2
0.557824,0.250061,3
0.740656,0.428822,1
0.645149,0.5816,2
0.818673,0.340026,3
0.49953,0.415877,1
0.237441,0.289453,2
0.312978,0.468635,3
0.782816,0.603063,1
0.397174,0.725541,2
0.745862,0.300726,3
0.781273,0.507104,1
0.649651,0.61929,2
0.877651,0.519847,3
0.736084,0.446709,1
0.593475,0.68854,2
0.388129,0.625942,3
0.536169,0.353817,1
0.53748,0.736866,2
0.335196,0.472622,3
0.462488,0.39757,1
0.603717,0.682629,2
0.443982,0.638547,3
0.749254,0.661584,1
0.276905,0.68127,2
0.888489,0.47089,3
0.747668,0.73838,1
0.313855,0.248623,2
0.827428,0.353473,3
0.652081,0.365493,1
0.38786,0.164336,2
0.384204,0.614482,3
0.576264,0.36722,1
0.240844,0.623554,2
0.833809,0.375743,3
0.757482,0.496405,1
0.22804,0.294569,2
0.476698,0.255529,3
0.294529,0.820653,1
0.540801,0.762773,2
0.848861,0.347259,3
0.597651,0.865468,1
0.191093,0.38744,2
0.899858,0.597471,3
0.727971,0.470186,1
0.200548,0.459316,2
0.864293,0.441164,3
0.225337,0.778856,1
0.351404,0.719238,2
0.352904,0.588568,3
0.5597,0.358404,1
0.662146,0.593354,2
0.667467,0.231801,3
0.783417,0.557897,1
0.227237,0.33189,2
0.878759,0.50119,3
0.783523,0.707762,1
0.410408,0.733383,2
0.533011,0.249372,3
0.797194,0.527957,1
0.288699,0.70001,2
0.349814,0.386081,3
0.458143,0.41547,1
0.387316,0.749417,2
0.339305,0.537888,3
0.505182,0.85839,1
0.52784,0.744005,2
0.386842,0.356704,3
0.221804,0.793427,1
0.199758,0.422498,2
0.851141,0.412179,3
0.563826,0.868222,1
0.296993,0.68425,2
0.360946,0.304749,3
0.459749,0.420424,1
0.247179,0.634479,2
0.88561,0.424231,3
0.597548,0.365144,1
0.514795,0.767504,2
0.420722,0.614929,3
0.33734,0.836539,1
0.334627,0.692866,2
0.864975,0.386935,3
0.791195,0.529487,1
0.34797,0.752655,2
0.53754,0.230624,3
0.594442,0.365252,1
0.620959,0.674791,2
0.337639,0.544396,3
0.749136,0.759125,1
0.221473,0.537202,2
0.341147,0.445761,3
0.649825,0.79056,1
0.298065,0.662138,2
0.437372,0.294364,3
0.766118,0.622725,1
0.679141,0.639915,2
0.456178,0.241248,3
0.555101,0.879971,1
0.647481,0.587855,2
0.367863,0.343232,3
0.773455,0.472069,1
0.38583,0.719969,2
0.324796,0.468133,3
0.695775,0.777853,1
0.623031,0.655518,2
0.414142,0.632492,3
0.700662,0.413674,1
0.23895,0.533803,2
0.82992,0.324605,3
0.540514,0.339363,1
0.195911,0.408947,2
0.57806,0.233937,3
0.712999,0.400574,1
0.44947,0.765401,2
0.844555,0.372598,3
0.272006,0.829184,1
0.366467,0.755061,2
0.355982,0.4066,3
0.556583,0.853545,1
0.235292,0.609397,2
0.735987,0.272528,3
0.591172,0.354364,1
0.531293,0.7142,2
0.478795,0.236527,3
0.771889,0.707039,1
0.329748,0.215386,2
0.402522,0.582196,3
0.714271,0.759973,1
0.672233,0.591718,2
0.893946,0.465392,3
0.510533,0.864044,1
0.646325,0.640424,2
0.33374,0.544259,3
0.496942,0.42012,1
0.214994,0.543194,2
0.742477,0.296499,3
0.480502,0.413754,1
0.508167,0.745092,2
0.382534,0.325126,3
0.715024,0.437974,1
0.265451,0.319788,2
0.894158,0.511356,3
0.731738,0.415912,1
0.680824,0.579948,2
0.572684,0.251986,3
0.634652,0.843679,1
0.659576,0.668747,2
0.475318,0.651291,3
0.24022,0.792489,1
0.601385,0.712396,2
0.482416,0.269813,3
0.568019,0.882351,1
0.374318,0.698404,2
0.740502,0.266587,3
0.788832,0.612462,1
0.21941,0.44548,2
0.357138,0.573258,3
0.744782,0.409071,1
0.212666,0.548773,2
0.423342,0.599264,3
0.63618,0.353705,1
0.207901,0.403673,2
0.661389,0.218919,3
0.664961,0.787035,1
0.428613,0.764437,2
0.874541,0.473839,3
0.619508,0.862141,1
0.648124,0.612801,2
0.335244,0.532198,3
0.501432,0.390753,1
0.640872,0.615654,2
0.348213,0.383456,3
0.639377,0.354654,1
0.207028,0.483659,2
0.585635,0.2533,3
0.790207,0.65545,1
0.284423,0.23092,2
0.326929,0.41079,3
0.242984,0.80778,1
0.636782,0.514052,2
0.37819,0.364203,3
0.715005,0.749285,1
0.296469,0.229352,2
0.789372,0.29951,3
0.733095,0.457515,1
0.298315,0.687965,2
0.316962,0.474863,3
0.789854,0.469951,1
0.205794,0.547653,2
0.883598,0.61831,3
0.773929,0.693537,1
0.229514,0.615549,2
0.341638,0.53272,3
0.548527,0.348446,1
0.388057,0.156023,2
0.47583,0.617357,3
0.546286,0.375961,1
0.209025,0.438784,2
0.742295,0.259318,3
0.731943,0.40901,1
0.231732,0.310515,2
0.358967,0.562102,3
0.534665,0.334815,1
0.227452,0.619594,2
0.911217,0.552695,3
0.529835,0.3758,1
0.208012,0.573879,2
0.572962,0.246223,3
0.746702,0.480678,1
0.581455,0.701993,2
0.487413,0.618405,3
0.545102,0.847846,1
0.243722,0.636642,2
0.852361,0.337354,3
0.732602,0.444882,1
0.339806,0.224424,2
0.318372,0.442036,3
0.63381,0.360607,1
0.313665,0.702505,2
0.360916,0.503935,3
0.303949,0.812599,1
0.339165,0.738838,2
0.465724,0.229652,3
0.60818,0.345362,1
0.433284,0.747842,2
0.347506,0.43662,3
0.762818,0.454387,1
0.310889,0.690637,2
0.339396,0.371158,3
0.802659,0.596275,1
0.624366,0.68263,2
0.487175,0.634242,3
0.756722,0.676496,1
0.429048,0.15915,2
0.599559,0.237523,3
0.533317,0.876215,1
0.247134,0.58659,2
0.320031,0.389708,3
0.680088,0.788069,1
0.553094,0.729769,2
0.317947,0.537825,3
0.337589,0.855056,1
0.54074,0.761059,2
0.899039,0.438101,3
0.776716,0.558855,1
0.342936,0.700316,2
0.89521,0.53251,3
0.787031,0.570224,1
0.636352,0.637044,2
0.925335,0.526399,3
0.774801,0.506014,1
0.28287,0.664757,2
0.551596,0.236776,3
0.495511,0.391717,1
0.385496,0.176173,2
0.928846,0.521906,3
0.66445,0.413758,1
0.671931,0.540346,2
0.889661,0.685172,3
0.442566,0.420169,1
0.391031,0.748485,2
0.884081,0.548357,3
0.525138,0.881344,1
0.234125,0.288764,2
0.328184,0.503935,3
0.761488,0.588373,1
0.227762,0.470192,2
0.653446,0.25002,3
0.728349,0.751282,1
0.311774,0.191434,2
0.832246,0.389101,3
0.729687,0.754294,1
0.255943,0.301774,2
0.870472,0.436987,3
0.787922,0.62866,1
0.634934,0.529275,2
0.47908,0.624138,3
0.543908,0.348184,1
0.648823,0.519304,2
